model,donor_key,n,dice_mean,iou_mean,rmse_mean,spot_recognition_mean,spot_recognition_p10
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|187|467|2022761,4,0.9283600151538849,0.8708809018135071,0.04621788114309311,0.9410710483789444,0.923511266708374
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|275|555|2456737,5,0.9356898188591003,0.882628858089447,0.05318581722676754,0.9412520170211792,0.9200746297836304
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|25|59|878905,16,0.9377878755331039,0.8854871019721031,0.053597288962919265,0.9420952908694744,0.8839634358882904
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|735|735|318417,3,0.9371655186017355,0.8857265710830688,0.052427110572656,0.9423692027727762,0.9202619075775147
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|207|487|2110068,4,0.9423864781856537,0.8935987800359726,0.05727236485108733,0.9425570666790009,0.9221575558185577
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|124|404|1669194,3,0.9511240323384603,0.9074812928835551,0.06592375971376896,0.9426001310348511,0.9193043231964111
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|25|25|428596,12,0.9354458351929983,0.8842317710320154,0.04896821151487529,0.9432388146718343,0.9292473375797272
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|114|394|1643007,3,0.9378587007522583,0.8850010434786478,0.051149204994241394,0.9433547655741373,0.9170656204223633
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|273|273|104028,4,0.9160101115703583,0.867907702922821,0.02853303332813084,0.9437385350465775,0.8914979875087738
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|50|50|192409,3,0.9346842765808105,0.8801860014597574,0.04538231839736303,0.9446509679158529,0.9263115882873535
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|87|87|316193,3,0.9587937593460083,0.9212633768717448,0.06847479691108067,0.9451594750086466,0.9221555590629578
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|159|159|624558,4,0.9429505318403244,0.8937375694513321,0.051163122756406665,0.9458937048912048,0.921843433380127
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|85|85|315186,5,0.9299481511116028,0.8785616159439087,0.03799731843173504,0.945975399017334,0.9054139375686645
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|32|32|445244,19,0.9465496194990057,0.9026919760202107,0.05384991685614774,0.9463498529634977,0.9047486424446106
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|161|441|1867701,4,0.9355252981185913,0.883946567773819,0.04226163402199745,0.9466318190097809,0.9267011523246765
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|22|56|838484,30,0.9479496697584788,0.9024078786373139,0.05341161424294114,0.9472690323988596,0.8965494632720947
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|14|48|626060,26,0.94680455327034,0.9020181252406194,0.052190953077605136,0.9473067957621354,0.8940725028514862
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|41|321|1394494,4,0.9543614983558655,0.9144243001937866,0.05961163621395826,0.9473749250173569,0.9228146851062775
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|32|64|895895,23,0.9431478510732236,0.8970998732940011,0.04757195532969807,0.9477879456851793,0.8861350059509278
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|93|373|1573666,4,0.9324824661016464,0.8797707110643387,0.03659195080399513,0.9479452520608902,0.9174660563468933
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|53|333|1458032,4,0.9452230036258698,0.8966841399669647,0.049234689213335514,0.9479941427707672,0.9346606254577636
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|8|42|510785,24,0.9480193008979162,0.902910478413105,0.05198200993860761,0.9480186353127161,0.9132067203521729
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|89|89|24821,3,0.948982298374176,0.9039921164512634,0.052602418387929596,0.948189934094747,0.9165420532226562
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|11|291|1277433,3,0.9428230126698812,0.8985197941462199,0.04577574754754702,0.9485236008961996,0.928537106513977
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|272|552|2450634,7,0.9328989045960563,0.8789000511169434,0.035456747614911625,0.948721068246024,0.920315968990326
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|7|7|54476,19,0.9375899904652646,0.886282930248662,0.03994103854424075,0.948824477823157,0.9106399774551391
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_logtif.h5|1800|1800|157572,3,0.9502463340759277,0.9081253210703532,0.05235768482089043,0.9489443103472391,0.9242267608642578
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|6|6|54274,27,0.9458563923835754,0.8986845921587061,0.04703532840573677,0.9494105378786722,0.9239198565483093
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|9|43|572797,19,0.9434469216748288,0.898707345912331,0.04442065665008206,0.9495131216551128,0.9070940613746643
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|33|67|896466,26,0.944943524323977,0.8984325046722705,0.04565995286863584,0.9496417870888343,0.9170343279838562
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|15|15|275101,28,0.9490931587559837,0.9072395073516029,0.04895950817236943,0.9500668240445,0.9045715272426605
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|95|95|333463,3,0.9583519101142883,0.9206152359644572,0.056962168465058007,0.9506948590278625,0.9333258152008057
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|193|473|2027590,3,0.941196084022522,0.8954213658968607,0.03978813998401165,0.9507039586702982,0.9150206565856933
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|17|17|67353,5,0.9523751616477967,0.9100407242774964,0.05040265694260597,0.9509862422943115,0.916228175163269
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|22|22|390231,24,0.945019394159317,0.8983954712748528,0.04260719796487441,0.9512061004837354,0.9317867279052734
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|80|360|1553237,3,0.9387446443239847,0.8880760272343954,0.03555069677531719,0.9515969554583231,0.9286526083946228
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|29|29|444632,28,0.9492625551564353,0.9053969851561955,0.04356086906045675,0.9528508420501437,0.9110778033733368
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|530|1512|630809,3,0.9557337562243143,0.9158938527107239,0.050013559559981026,0.9528600772221884,0.9450060844421386
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|276|556|2461082,3,0.9405954281489054,0.8924988110860189,0.03454786414901415,0.9530237913131714,0.9252521276474
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_big_grains_logtif.h5|4294|9239|295394,3,0.942363460858663,0.8954881230990092,0.03601915265123049,0.9531721472740173,0.9441260576248169
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|131|411|1687350,7,0.9479692918913705,0.9031325578689575,0.041491432913712094,0.9532389300210136,0.9280596137046814
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|270|550|2449837,5,0.9526250958442688,0.9103956460952759,0.04599403999745846,0.9533155202865601,0.9286535739898681
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|18|18|337193,18,0.9499929447968801,0.9079414076275296,0.04326197655043668,0.9533654815620847,0.9011726200580596
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|5|5|30687,25,0.9492771291732788,0.9054863452911377,0.042344192992895845,0.9534664678573609,0.9343939781188965
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|30|65|895940,22,0.9525500942360271,0.9105425179004669,0.0451855609532107,0.9536822709170255,0.9158327341079712
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|65|65|262514,3,0.9466537435849508,0.9001883467038473,0.03881004949410757,0.9539218544960022,0.94579576253891
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|248|248|1106248,3,0.9331844647725424,0.8803287943204244,0.024914866934219997,0.9541348218917847,0.937542200088501
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|27|27|443830,20,0.9476868242025376,0.9030068457126618,0.03795586847700179,0.954865476489067,0.9298463523387909
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|116|396|1643737,4,0.9528885632753372,0.9108575880527496,0.042572195176035166,0.9551581740379333,0.9406983077526092
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|242|242|1093635,4,0.942177951335907,0.8923053294420242,0.031536698807030916,0.9553206264972687,0.9294680178165435
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|15|49|716420,28,0.9544307397944587,0.9143903830221721,0.04371203891267734,0.9553593503577369,0.9298776686191559
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|34|34|111384,3,0.9341409603754679,0.8781765302022299,0.022018467386563618,0.9560612638791403,0.9428069472312928
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|10|10|167252,17,0.9628594728077159,0.9296478383681354,0.04992503420833279,0.9564672217649572,0.9286010980606079
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|3|37|469193,18,0.9548578361670176,0.9163007239500681,0.04188187037491136,0.9564879834651947,0.92013139128685
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|14|14|188210,20,0.9535508155822754,0.9121657282114028,0.039964856952428816,0.9567929804325104,0.9254505813121796
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|275|275|1215260,3,0.9548733631769816,0.9139813383420309,0.040627606213092804,0.9571228623390198,0.94885333776474
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|73|73|294002,3,0.947922150293986,0.9032906293869019,0.032924298817912735,0.9574989080429077,0.9410796284675598
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|4|4|23047,17,0.9598032376345467,0.9241180349798763,0.04441439557601424,0.9576944147839266,0.9317836761474609
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|57|337|1461804,3,0.9447624087333679,0.8990806341171265,0.02934022309879462,0.9577111403147379,0.9511132001876831
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|10|44|606472,28,0.9636756245579038,0.9310204663446972,0.04685929750225374,0.9584081577403205,0.9313027620315552
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|241|521|2332675,5,0.9485930442810059,0.9035263657569885,0.03129434026777744,0.9586493372917175,0.942586612701416
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|30|30|444908,14,0.9626384122031075,0.9283791737897056,0.0449978302099875,0.9588202919278827,0.9318988502025605
final_20260721-011126_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|248|530|2345952,3,0.9427482088406881,0.8939565221468607,0.02413245166341464,0.9593078891436259,0.9502261400222778
