model,model_path,sample_name,channel_assignment,dice_mean,iou_mean,rmse_mean,rmse_whole_mean,nrmse_mean,nrmse_whole_mean,nrmse_positive_mean,integrated_intensity_abs_relative_error_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,batch_eval_seconds,batch_seconds_per_sample,batch_seconds_per_spot,donor_keys,experiment,measured_overlap_fraction,requested_overlap_fraction,split,n_spots_<50%,n_spots_50-70%,n_spots_70-90%,n_spots_>90%
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045504,direct,0.98310786485672,0.9667789936065674,0.009081543423235416,0.005614519119262695,0.027763115242123604,0.028500515967607498,0.027773384004831314,0.0165322944521904,0.9995653629302979,0.999544620513916,0.9870131611824036,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1183|1183|99432', '?|IN718_twins_logtif.h5|508|508|41907']",IN718_twins_logtif,0.1425282946479954,0.14155597254151112,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045517,swapped,0.9893306493759155,0.9790024757385254,0.01607663743197918,0.009725498966872692,0.036130547523498535,0.0361550897359848,0.03613053262233734,0.018335826694965363,0.9993155002593994,0.9993144273757935,0.9866269826889038,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|125|1502|130380', '?|IN718_twins_logtif.h5|114|1490|130023']",IN718_twins_logtif,0.4891160325572591,0.48789143200464824,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045574,swapped,0.9787532091140747,0.958575963973999,0.013297205790877342,0.008220089599490166,0.022725187242031097,0.022786827757954597,0.022725187242031097,0.018959803506731987,0.9997337460517883,0.9997321367263794,0.9827280044555664,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1350|1350|115843', '?|IN718_twins_logtif.h5|747|2125|184042']",IN718_twins_logtif,0.1334190644590902,0.12807303739657297,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045594,direct,0.9845456480979919,0.9695671796798706,0.016249731183052063,0.010511374101042747,0.06343396008014679,0.06388519704341888,0.06344030052423477,0.02794775366783142,0.9971203804016113,0.9971050024032593,0.9841479063034058,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1101|2478|211814', '?|IN718_twins_logtif.h5|377|1754|151440']",IN718_twins_logtif,0.2905945631632505,0.3001380070358952,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045597,swapped,0.9426906704902649,0.8958663940429688,0.015612197108566761,0.007997538894414902,0.04626825824379921,0.06338901817798615,0.04626825451850891,0.014947397634387016,0.9989060163497925,0.9977760314941406,0.9635392427444458,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|829|829|69562', '?|IN718_twins_logtif.h5|1037|1037|86621']",IN718_twins_logtif,0.6122994652406417,0.6007656587822179,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045626,direct,0.9584484100341797,0.9228392839431763,0.01973981037735939,0.01023051142692566,0.04807138442993164,0.0482480563223362,0.04807138442993164,0.027461539953947067,0.9986716508865356,0.9986599683761597,0.9693543314933777,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|726|2102|180566', '?|IN718_twins_logtif.h5|835|2212|189806']",IN718_twins_logtif,0.7801169590643274,0.8038621505693229,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045638,direct,0.9555444121360779,0.917399525642395,0.01629200205206871,0.008940895088016987,0.0391780324280262,0.04222719743847847,0.0391780361533165,0.031813137233257294,0.9990133047103882,0.9989320635795593,0.9696261882781982,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|136|1513|130956', '?|IN718_twins_logtif.h5|1184|2562|219213']",IN718_twins_logtif,0.8557887610020312,0.8232609881381286,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045653,direct,0.9600300788879395,0.9252866506576538,0.017500676214694977,0.005823672283440828,0.034279827028512955,0.03553050011396408,0.03427981585264206,0.015960929915308952,0.9992867112159729,0.9992368221282959,0.9712647199630737,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1079|1079|90297', '?|IN718_twins_logtif.h5|568|1946|167042']",IN718_twins_logtif,0.3440366972477064,0.3402486672612384,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045654,direct,0.9356896281242371,0.8843606114387512,0.012560820206999779,0.005796774290502071,0.025697678327560425,0.02574099972844124,0.02569766715168953,0.019144956022500992,0.9996599555015564,0.9996589422225952,0.9615644216537476,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1346|2724|234589', '?|IN718_twins_logtif.h5|1141|1141|95548']",IN718_twins_logtif,0.15799086757990868,0.15251158720417024,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045658,direct,0.9767439365386963,0.9550355076789856,0.014666134491562843,0.009503907524049282,0.03216547146439552,0.03263936936855316,0.03216548264026642,0.017515800893306732,0.9994747042655945,0.9994590282440186,0.9810388684272766,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1151|1151|95891', '?|IN718_twins_logtif.h5|1232|2608|223390']",IN718_twins_logtif,0.3489950752029815,0.34958193187754,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045662,direct,0.9170334339141846,0.8529571294784546,0.0444478765130043,0.054670289158821106,0.1789354383945465,0.25031977891921997,0.17893540859222412,0.040963348001241684,0.977364182472229,0.9673514366149902,0.9362927675247192,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|739|739|63680', '?|IN718_twins_logtif.h5|1248|2624|224287']",IN718_twins_logtif,0.7945672945672946,0.8654671850929682,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045678,swapped,0.9769288301467896,0.9551833868026733,0.018434638157486916,0.01367214322090149,0.044668786227703094,0.0446794256567955,0.0446687787771225,0.016616128385066986,0.9989765882492065,0.9989761114120483,0.9792470932006836,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|160|160|14189', '?|IN718_twins_logtif.h5|823|823|68822']",IN718_twins_logtif,0.36381800018163657,0.38733033037475795,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045691,direct,0.9034444689750671,0.8369714021682739,0.018428411334753036,0.010402045212686062,0.05245914310216904,0.06385419517755508,0.05245937779545784,0.03274465724825859,0.9979161620140076,0.9968934059143066,0.9425079822540283,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1331|2708|233318', '?|IN718_twins_logtif.h5|279|1656|142956']",IN718_twins_logtif,0.796875,0.8090671860925488,train,0,0,1,1
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045704,swapped,0.9163192510604858,0.854311466217041,0.01288231648504734,0.004969500005245209,0.025230159983038902,0.025945987552404404,0.025354528799653053,0.01889736019074917,0.9996731281280518,0.9996526837348938,0.9517184495925903,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|965|2341|199753', '?|IN718_twins_logtif.h5|813|2190|188254']",IN718_twins_logtif,0.22409435551811288,0.21632177133808952,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045737,direct,0.974596381187439,0.9506924152374268,0.011835885234177113,0.007770075462758541,0.023875318467617035,0.023875948041677475,0.023875322192907333,0.01922396384179592,0.9997079372406006,0.9997079372406006,0.9813802242279053,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1282|2659|227699', '?|IN718_twins_logtif.h5|841|841|69895']",IN718_twins_logtif,0.19391634980988592,0.18813882941519147,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045751,direct,0.8145173788070679,0.7293970584869385,0.019914008677005768,0.00782269611954689,0.040906552225351334,0.04197603836655617,0.040906552225351334,0.02916131168603897,0.9989383816719055,0.9988702535629272,0.8973016738891602,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|853|2228|190067', '?|IN718_twins_logtif.h5|241|241|21493']",IN718_twins_logtif,0.7983193277310925,0.8153064752632541,train,0,0,1,1
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045769,swapped,0.9742770195007324,0.9500982165336609,0.011386148631572723,0.007073467597365379,0.054447248578071594,0.05457787588238716,0.054447248578071594,0.02572723850607872,0.9978171586990356,0.9978082776069641,0.9814454317092896,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1304|2681|229193', '?|IN718_twins_logtif.h5|125|125|11964']",IN718_twins_logtif,0.4198076923076923,0.4608325125470383,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045772,swapped,0.9362378120422363,0.8857155442237854,0.01642449013888836,0.006700684782117605,0.03588562086224556,0.03672497719526291,0.03588562458753586,0.02119421400129795,0.9993163347244263,0.9992847442626953,0.9599066972732544,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|308|308|26553', '?|IN718_twins_logtif.h5|244|244|21588']",IN718_twins_logtif,0.7138179436804192,0.6883233552831232,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045819,swapped,0.9758411645889282,0.9529497623443604,0.01626008003950119,0.010892032645642757,0.05969502031803131,0.06067432463169098,0.059695031493902206,0.015354776754975319,0.9977315664291382,0.9977016448974609,0.9797905683517456,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1212|1212|102410', '?|IN718_twins_logtif.h5|269|1646|142158']",IN718_twins_logtif,0.5664510438106439,0.584759572197795,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045850,swapped,0.9849473237991333,0.9703412055969238,0.01692355051636696,0.006959183141589165,0.03446182981133461,0.035266339778900146,0.0344618484377861,0.022404491901397705,0.9993420839309692,0.9993211030960083,0.9840118885040283,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|277|1655|142915', '?|IN718_twins_logtif.h5|907|2284|195299']",IN718_twins_logtif,0.3226837060702875,0.33951172229965443,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045884,direct,0.9802921414375305,0.9616475105285645,0.033088408410549164,0.027477020397782326,0.09919864684343338,0.10803897678852081,0.09919863939285278,0.04999049752950668,0.9950857758522034,0.9940876960754395,0.9736018180847168,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1155|2533|215903', '?|IN718_twins_logtif.h5|163|163|14327']",IN718_twins_logtif,0.8967443127639286,0.8963886180255382,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045894,direct,0.9526305794715881,0.9123629331588745,0.03300217539072037,0.0158174317330122,0.0843123272061348,0.08440263569355011,0.0843123272061348,0.04650680720806122,0.9959018230438232,0.9958913326263428,0.959814190864563,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|998|998|81872', '?|IN718_twins_logtif.h5|1150|2529|215823']",IN718_twins_logtif,0.8282910874897792,0.8206690578129934,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045934,swapped,0.9654450416564941,0.9346387386322021,0.01289303321391344,0.007455050945281982,0.02919030748307705,0.029266107827425003,0.029190290719270706,0.018534954637289047,0.9995623826980591,0.9995603561401367,0.9762760400772095,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|983|983|81315', '?|IN718_twins_logtif.h5|1295|2669|228385']",IN718_twins_logtif,0.3652668416447944,0.3715295922705172,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045948,swapped,0.978904664516449,0.9588397741317749,0.014591951854526997,0.0054181725718081,0.04023626446723938,0.04125407710671425,0.04023625701665878,0.013425510376691818,0.999176025390625,0.9991302490234375,0.9821563363075256,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1252|1252|105058', '?|IN718_twins_logtif.h5|1118|1118|93799']",IN718_twins_logtif,0.4913494809688581,0.5228968980831987,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045952,direct,0.9725781679153442,0.9466220140457153,0.01952454447746277,0.007096226327121258,0.06299459934234619,0.06304044276475906,0.06299459934234619,0.026551738381385803,0.9978741407394409,0.997871994972229,0.9765267968177795,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|358|358|30601', '?|IN718_twins_logtif.h5|1117|2494|213722']",IN718_twins_logtif,0.5196182396606575,0.5411506752644162,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045957,direct,0.9815407991409302,0.9638720750808716,0.013082812540233135,0.006992793641984463,0.02612084522843361,0.02612140402197838,0.026140378788113594,0.018831852823495865,0.9996516704559326,0.9996516704559326,0.9842289686203003,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|1169|2546|217733', '?|IN718_twins_logtif.h5|999|2375|201887']",IN718_twins_logtif,0.1899976630053751,0.1935258267765872,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045964,direct,0.9694347381591797,0.9413341879844666,0.016101334244012833,0.00896498467773199,0.040115758776664734,0.04196220636367798,0.040115758776664734,0.012871526181697845,0.9991822242736816,0.9990997314453125,0.9766666889190674,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|207|207|17187', '?|IN718_twins_logtif.h5|379|379|32198']",IN718_twins_logtif,0.49127261186924787,0.49298945510019543,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045969,direct,0.9527096748352051,0.9125020503997803,0.01191706769168377,0.005994482897222042,0.03208092972636223,0.03208740055561066,0.03208913654088974,0.011815818026661873,0.9994199275970459,0.9994196891784668,0.9703963398933411,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|405|1781|154776', '?|IN718_twins_logtif.h5|371|371|31833']",IN718_twins_logtif,0.40454545454545454,0.3989848452493402,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045974,swapped,0.951714277267456,0.9101234674453735,0.011671030893921852,0.003947428427636623,0.030430693179368973,0.030767157673835754,0.030430691316723824,0.02048245631158352,0.9994983673095703,0.9994851350784302,0.9700216054916382,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|105|105|9288', '?|IN718_twins_logtif.h5|896|2272|194555']",IN718_twins_logtif,0.4670280036133695,0.4455088579981601,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_045996,direct,0.9888170957565308,0.9778823852539062,0.011347373947501183,0.006762220524251461,0.022188831120729446,0.022378183901309967,0.022188855335116386,0.01760147139430046,0.9997454285621643,0.9997406005859375,0.9887348413467407,0.00812904303893447,0.00025403259496670216,0.00012701629748335108,"['?|IN718_twins_logtif.h5|799|2175|187538', '?|IN718_twins_logtif.h5|322|1698|147131']",IN718_twins_logtif,0.13097877732024074,0.1356921380709758,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046003,swapped,0.9805542230606079,0.9619279503822327,0.029070504009723663,0.017168056219816208,0.08712684363126755,0.08905652165412903,0.08712685108184814,0.058013662695884705,0.9951843619346619,0.9950829744338989,0.9757418632507324,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|1148|2525|215731', '?|IN718_twins_logtif.h5|711|711|58854']",IN718_twins_logtif,0.8713654338218191,0.8896432617625613,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046010,direct,0.9866838455200195,0.9737430810928345,0.013018589466810226,0.008021585643291473,0.03313896059989929,0.033226363360881805,0.033138953149318695,0.016502808779478073,0.9994245171546936,0.9994220733642578,0.9868326187133789,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|419|419|37549', '?|IN718_twins_logtif.h5|1066|2443|209241']",IN718_twins_logtif,0.3094319775596073,0.30753346074063864,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046024,direct,0.9725879430770874,0.947656512260437,0.011429978534579277,0.006459416821599007,0.021064579486846924,0.02116122469305992,0.021065521985292435,0.01608062908053398,0.9997693300247192,0.9997669458389282,0.9805790185928345,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|1117|2494|213722', '?|IN718_twins_logtif.h5|1366|2743|237846']",IN718_twins_logtif,0.23243243243243245,0.24564076013820282,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046032,swapped,0.9188938140869141,0.8590054512023926,0.013292401097714901,0.006806527264416218,0.02827804535627365,0.028830233961343765,0.0282793827354908,0.02332277223467827,0.9995213747024536,0.9994993209838867,0.9528006911277771,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|742|742|63812', '?|IN718_twins_logtif.h5|806|806|67862']",IN718_twins_logtif,0.28267868641339344,0.27399602164125386,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046042,swapped,0.9417598843574524,0.893754243850708,0.010727915912866592,0.0051633818075060844,0.022374117746949196,0.02296891249716282,0.022374115884304047,0.016976725310087204,0.999744176864624,0.9997312426567078,0.9655159711837769,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|722|2099|180292', '?|IN718_twins_logtif.h5|214|1593|136349']",IN718_twins_logtif,0.232427366447985,0.23844035787417595,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046053,direct,0.9543127417564392,0.9153386354446411,0.022796129807829857,0.015865543857216835,0.0775471106171608,0.07756796479225159,0.0775471106171608,0.0451100654900074,0.9959080219268799,0.9959062337875366,0.9657583236694336,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|1041|2418|206828', '?|IN718_twins_logtif.h5|1235|1235|103733']",IN718_twins_logtif,0.7936871803914654,0.7829020401310883,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046070,swapped,0.9720891714096069,0.9457032084465027,0.013887060806155205,0.010700417682528496,0.03487347066402435,0.04156074672937393,0.03487347438931465,0.018693292513489723,0.9993604421615601,0.9991202354431152,0.9791010618209839,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|1015|2391|203812', '?|IN718_twins_logtif.h5|500|1878|160656']",IN718_twins_logtif,0.30401641747288183,0.2677177817978963,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046123,direct,0.9040567278862,0.8368821144104004,0.010578081011772156,0.005013645626604557,0.03987231105566025,0.04068487137556076,0.039878688752651215,0.020159034058451653,0.9989489316940308,0.9988988637924194,0.9467393159866333,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|1140|1140|95545', '?|IN718_twins_logtif.h5|720|720|60199']",IN718_twins_logtif,0.5691439322671684,0.5818070989968956,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046124,swapped,0.9664096236228943,0.9361686706542969,0.012120445258915424,0.005059235263615847,0.03162195906043053,0.03167109563946724,0.03162197768688202,0.02171667478978634,0.9994457960128784,0.9994444847106934,0.9771445989608765,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|805|2181|187690', '?|IN718_twins_logtif.h5|220|1597|136926']",IN718_twins_logtif,0.6322043969102793,0.6318240226494294,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046186,swapped,0.95985347032547,0.9246628284454346,0.01566912606358528,0.00662075774744153,0.04202854633331299,0.04358123615384102,0.04202856123447418,0.02670607715845108,0.9988512992858887,0.9988153576850891,0.9720921516418457,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|1109|1109|92225', '?|IN718_twins_logtif.h5|267|1644|141641']",IN718_twins_logtif,0.6128571428571429,0.6203012290260079,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046206,direct,0.9614354968070984,0.9274617433547974,0.012831645086407661,0.006132860202342272,0.044278960675001144,0.04433898627758026,0.044356219470500946,0.010293316096067429,0.9987996816635132,0.9987975358963013,0.9743019342422485,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|484|484|40214', '?|IN718_twins_logtif.h5|1213|2591|222255']",IN718_twins_logtif,0.4192355117139334,0.43760309038728973,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046212,direct,0.9649244546890259,0.9323318600654602,0.008231489919126034,0.010528968647122383,0.026250753551721573,0.10528489202260971,0.02625870145857334,0.01850120909512043,0.9996300339698792,0.9908441305160522,0.9783464670181274,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|966|2343|199856', '?|IN718_twins_logtif.h5|423|423|37723']",IN718_twins_logtif,0.10677837014470677,0.10643041543519063,train,0,0,0,2
final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260721-102717_to_newloss_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_046214,swapped,0.9911715984344482,0.9825607538223267,0.010979991406202316,0.006182773970067501,0.0244875680655241,0.024537866935133934,0.0244875680655241,0.017056100070476532,0.9996814727783203,0.9996799230575562,0.9900957942008972,0.008196336915716529,0.00025613552861614153,0.00012806776430807076,"['?|IN718_twins_logtif.h5|612|1987|169345', '?|IN718_twins_logtif.h5|801|801|67589']",IN718_twins_logtif,0.14185090980238702,0.14232225240120222,train,0,0,0,2
