model,model_path,sample_name,spot_channel,spot_role,recognition_bin,spot_recognition,dice,iou,rmse,rmse_whole,nrmse,nrmse_whole,nrmse_positive,intensity_score,soft_intensity_dice,soft_intensity_dice_whole,pred_integral,target_integral,integrated_intensity_error,integrated_intensity_abs_error,integrated_intensity_relative_error,integrated_intensity_abs_relative_error,batch_eval_seconds,batch_seconds_per_sample,batch_seconds_per_spot,donor_keys
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058800,0,direct_output,70-90%,0.7928267121315002,0.7195122241973877,0.561904788017273,0.1338588148355484,0.010715974494814873,0.23629164695739746,0.23629166185855865,0.2333577275276184,0.7666422724723816,0.9730833768844604,0.9730833768844604,43.645877838134766,48.19861602783203,-4.552738189697266,4.552738189697266,-0.09445786476135254,0.09445786476135254,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|103|383|1609828', '?|Iron_deformed_logtif.h5|32|311|1320366']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058800,1,residual_output,>90%,0.9345055818557739,0.9122806787490845,0.8387096524238586,0.043269552290439606,0.010715974494814873,0.2168923020362854,0.3403872847557068,0.2168923020362854,0.7831076979637146,0.9770022630691528,0.9452012777328491,64.45106506347656,64.75151062011719,-0.300445556640625,0.300445556640625,-0.004639977589249611,0.004639977589249611,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|103|383|1609828', '?|Iron_deformed_logtif.h5|32|311|1320366']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058805,0,direct_output,70-90%,0.7540577054023743,0.6219192743301392,0.4512937664985657,0.11380385607481003,0.03222884237766266,0.2872307002544403,0.2872307002544403,0.2867804765701294,0.7132195234298706,0.957573652267456,0.957573652267456,300.7965393066406,391.239501953125,-90.44296264648438,90.44296264648438,-0.23117032647132874,0.23117032647132874,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|100|100|360369', '?|Iron_deformed_logtif.h5|50|50|192409']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058805,1,residual_output,50-70%,0.5784009695053101,0.29263564944267273,0.1713961362838745,0.1358337551355362,0.03222883865237236,0.3882538080215454,0.850965678691864,0.3882538080215454,0.6117461919784546,0.9386021494865417,0.7608952522277832,58.88280487060547,53.53395080566406,5.348854064941406,5.348854064941406,0.09991517663002014,0.09991517663002014,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|100|100|360369', '?|Iron_deformed_logtif.h5|50|50|192409']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058813,0,direct_output,70-90%,0.7953178882598877,0.7339109182357788,0.5796676278114319,0.1432752013206482,0.03580130636692047,0.30591845512390137,0.30591845512390137,0.3058288097381592,0.6941711902618408,0.9553754925727844,0.9553754925727844,349.87213134765625,378.58935546875,-28.71722412109375,28.71722412109375,-0.07585322856903076,0.07585322856903076,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|234|514|2272117', '?|Iron_deformed_logtif.h5|101|101|361413']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058813,1,residual_output,70-90%,0.7541956901550293,0.6691069006919861,0.5027502775192261,0.1607154905796051,0.03580130264163017,0.4229815602302551,0.5194910764694214,0.42298153042793274,0.5770184993743896,0.9068512320518494,0.865848183631897,139.2646026611328,153.45101928710938,-14.186416625976562,14.186416625976562,-0.09244915097951889,0.09244915097951889,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|234|514|2272117', '?|Iron_deformed_logtif.h5|101|101|361413']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058822,0,direct_output,70-90%,0.7360830307006836,0.5922077894210815,0.4206642210483551,0.12004172056913376,0.0154385631904006,0.2796574532985687,0.2796574532985687,0.28325942158699036,0.716740608215332,0.9626976847648621,0.9626976847648621,73.7106704711914,83.24988555908203,-9.539215087890625,9.539215087890625,-0.11458532512187958,0.11458532512187958,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|68|348|1512544', '?|Iron_deformed_logtif.h5|41|321|1394494']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058822,1,residual_output,>90%,0.9278594255447388,0.9042224287986755,0.8251879811286926,0.04850360378623009,0.0154385631904006,0.29996177554130554,0.396086722612381,0.29996177554130554,0.7000381946563721,0.9567488431930542,0.9269368052482605,117.05780792236328,117.96540069580078,-0.9075927734375,0.9075927734375,-0.0076937200501561165,0.0076937200501561165,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|68|348|1512544', '?|Iron_deformed_logtif.h5|41|321|1394494']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058851,0,direct_output,70-90%,0.7637466192245483,0.6918919086456299,0.5289255976676941,0.16439864039421082,0.024470428004860878,0.36990004777908325,0.36990007758140564,0.36775925755500793,0.6322407722473145,0.9412804245948792,0.9412804245948792,126.86750793457031,128.26893615722656,-1.40142822265625,1.40142822265625,-0.01092570275068283,0.01092570275068283,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|192|472|2026576', '?|Iron_deformed_logtif.h5|47|47|188210']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058851,1,residual_output,70-90%,0.858585000038147,0.8170914649963379,0.6907477974891663,0.09992139786481857,0.024470428004860878,0.3964548707008362,0.4826474189758301,0.3964548408985138,0.6035451889038086,0.9191807508468628,0.8847110271453857,125.43852233886719,141.62857055664062,-16.190048217773438,16.190048217773438,-0.11431343108415604,0.11431343108415604,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|192|472|2026576', '?|Iron_deformed_logtif.h5|47|47|188210']"
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,checkpoints/final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1.pth,sample_058880,0,direct_output,50-70%,0.6110275983810425,0.46341463923454285,0.30158731341362,0.24135945737361908,0.03365859389305115,0.8368390798568726,0.847038984298706,0.8336375951766968,0.16636240482330322,0.7739366888999939,0.7696693539619446,66.24799346923828,56.24633026123047,10.001663208007812,10.001663208007812,0.17781895399093628,0.17781895399093628,0.010508178966119885,0.0003283805926912464,0.0001641902963456232,"['?|Iron_deformed_logtif.h5|274|274|1211311', '?|Iron_deformed_logtif.h5|260|260|1171852']"
