model,donor_key,n,dice_mean,iou_mean,rmse_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,spot_recognition_p10
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|162|442|1877566,3,0.5239104529221853,0.3645811478296916,0.07833497226238251,0.943758487701416,0.6693405707677206,0.7227877378463745,0.6838118076324463
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|19|298|1306721,6,0.632097860177358,0.4717833548784256,0.18539138014117876,0.7733186880747477,0.7406626840432485,0.723353256781896,0.6388498246669769
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|89|89|24821,3,0.5475046435991923,0.3792143662770589,0.10006443535288174,0.8317211270332336,0.7627095182736715,0.7237200935681661,0.7120115637779236
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|95|374|1574041,5,0.6278131365776062,0.46570364236831663,0.17911524325609207,0.7145747423171998,0.7036741495132446,0.7243489384651184,0.6377936363220215
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|33|33|445437,25,0.6127408993244171,0.4625554919242859,0.16331024795770646,0.8748906230926514,0.790793297290802,0.7247153234481811,0.6486988425254822
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|196|476|2048948,3,0.5360895792643229,0.3846900860468547,0.08626926938692729,0.8524237275123596,0.7252122759819031,0.7249101400375366,0.6834937572479248
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|39|319|1383099,3,0.649021565914154,0.496883620818456,0.1987011432647705,0.7081016898155212,0.6857415437698364,0.7251602212587992,0.6772670149803162
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|188|468|2024649,4,0.624411404132843,0.459532730281353,0.1739457007497549,0.7863861545920372,0.7357645928859711,0.7252328544855118,0.6530587673187256
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|846|1828|745292,3,0.5754468639691671,0.4209876259167989,0.12415047238270442,0.8008310397466024,0.7581504185994467,0.7256482044855753,0.6157576203346252
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Ti7Al_logtif.h5|587|1569|653866,3,0.5668807625770569,0.40616485476493835,0.11547242601712544,0.8581409454345703,0.8058461944262186,0.7257041533788046,0.6791642904281616
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|250|529|2345856,3,0.6072068810462952,0.44673656423886615,0.15559439361095428,0.8014477888743082,0.7862945596377054,0.7258062362670898,0.6473172426223754
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Al_deformed_LoG_logtif.h5|4|38|471881,23,0.6059488187665525,0.4421687113202136,0.15302839616070624,0.8460850819297459,0.7918449199717977,0.7264602158380591,0.6645227432250976
final_20260702-145153_augmented_spots_train_e200_b10_lr0.0001_s1,?|Iron_deformed_logtif.h5|163|443|1881181,3,0.6528060038884481,0.5043600996335348,0.19968855877717337,0.8241667747497559,0.7968530654907227,0.7265587250391642,0.7039669036865235
