model,model_path,sample_name,channel_assignment,dice_mean,iou_mean,rmse_mean,rmse_whole_mean,nrmse_mean,nrmse_whole_mean,nrmse_positive_mean,integrated_intensity_abs_relative_error_mean,soft_intensity_dice_mean,soft_intensity_dice_whole_mean,spot_recognition_mean,batch_eval_seconds,batch_seconds_per_sample,batch_seconds_per_spot,donor_keys,experiment,measured_overlap_fraction,requested_overlap_fraction,split,n_spots_<50%,n_spots_50-70%,n_spots_70-90%,n_spots_>90%
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019560,direct,0.9738900661468506,0.9491400718688965,0.011427782475948334,0.003551357425749302,0.040643662214279175,0.0412977859377861,0.04192737489938736,0.03363805636763573,0.9991028308868408,0.9990806579589844,0.9812310934066772,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|197|1179|454280', '?|Ti7Al_logtif.h5|183|1165|448442']",Ti7Al_logtif,0.10704225352112676,0.12448594944581376,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019561,swapped,0.9791097640991211,0.959108829498291,0.024382829666137695,0.013552680611610413,0.1272229552268982,0.1314733475446701,0.12728896737098694,0.04133559763431549,0.9910973310470581,0.9904202818870544,0.9773634672164917,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|701|701|305138', '?|Ti7Al_logtif.h5|929|1911|767656']",Ti7Al_logtif,0.22390456526726313,0.2250915758873224,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019562,swapped,0.7832857370376587,0.6501308679580688,0.04460783302783966,0.014661135151982307,0.1970614492893219,0.24399898946285248,0.1970614492893219,0.08614954352378845,0.9773199558258057,0.9626646041870117,0.8693389296531677,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|745|745|319742', '?|Ti7Al_logtif.h5|858|858|352541']",Ti7Al_logtif,0.6911447084233261,0.6973116482834005,validation,0,0,1,1
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019563,direct,0.9679921865463257,0.9386168718338013,0.011652957648038864,0.00397566007450223,0.04675230011343956,0.04691343009471893,0.048131003975868225,0.03134886920452118,0.9987946152687073,0.9987857341766357,0.9781696200370789,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|906|1888|753278', '?|Ti7Al_logtif.h5|819|819|345297']",Ti7Al_logtif,0.1731266149870801,0.16208594246596314,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019564,direct,0.9320473670959473,0.8755662441253662,0.026039279997348785,0.005911009386181831,0.09856186807155609,0.10094199329614639,0.09964580833911896,0.05637909844517708,0.9934400320053101,0.9930764436721802,0.953004002571106,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|568|568|256686', '?|Ti7Al_logtif.h5|811|811|339145']",Ti7Al_logtif,0.525879917184265,0.5308322713580091,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019565,swapped,0.8335986137390137,0.7275466918945312,0.024807196110486984,0.009045777842402458,0.17659476399421692,0.33078527450561523,0.1785064935684204,0.05119502544403076,0.9798579216003418,0.9254964590072632,0.9043956995010376,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|794|1776|724825', '?|Ti7Al_logtif.h5|913|1895|758178']",Ti7Al_logtif,0.2469879518072289,0.28004824099723163,validation,0,0,1,1
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019566,direct,0.8518608212471008,0.7426226735115051,0.14658206701278687,0.04477740079164505,0.753324031829834,0.7569825649261475,0.753324031829834,0.3764171302318573,0.7601981163024902,0.7578389048576355,0.852639377117157,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|355|355|132829', '?|Ti7Al_logtif.h5|755|755|323182']",Ti7Al_logtif,0.6571845368344275,0.6926557728908185,validation,0,0,2,0
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019567,direct,0.8287334442138672,0.7337412238121033,0.05934350937604904,0.01732628047466278,0.28176143765449524,0.28411704301834106,0.28214675188064575,0.23323343694210052,0.9344305992126465,0.9335547685623169,0.8846949934959412,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|292|292|107865', '?|Ti7Al_logtif.h5|545|545|246066']",Ti7Al_logtif,0.7090336134453782,0.734762328640962,validation,0,0,1,1
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019568,swapped,0.9413973689079285,0.889427900314331,0.03323061764240265,0.006813719868659973,0.11209257692098618,0.11440999805927277,0.12619954347610474,0.030669309198856354,0.993584394454956,0.9933440685272217,0.9540833830833435,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|792|1774|722911', '?|Ti7Al_logtif.h5|860|860|352649']",Ti7Al_logtif,0.32891832229580575,0.33801991513495155,validation,0,0,0,2
final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1,checkpoints/final_20260804-224906_augmented_spots_train_e200_b20_lr0.0002_s1.pth,sample_019569,swapped,0.9347932934761047,0.8818853497505188,0.014098668470978737,0.004440488759428263,0.07947564870119095,0.08379440009593964,0.08046609908342361,0.030414719134569168,0.9957426190376282,0.9951797723770142,0.9603472948074341,0.013228873955085874,0.00041340231109643355,0.00020670115554821678,"['?|Ti7Al_logtif.h5|415|1397|557864', '?|Ti7Al_logtif.h5|516|516|233774']",Ti7Al_logtif,0.3324775353016688,0.31754615809408937,validation,0,0,0,2
