rank,model_display,architecture,spot_recognition_mean,dice_mean,iou_mean,rmse_mean,nrmse_mean,soft_intensity_dice_mean,integrated_intensity_abs_relative_error_mean,seconds_per_sample,n_samples,model,source_dir
1,two-output Tversky Loss,twooutput,0.6723438007831574,0.9515939618587493,0.9117211868882179,0.6665753045856952,3.0585243479788304,0.5357858921170234,3.509644369730353,0.009623099726811,5000,final_20260707-111849_twoouts_augmented_spots_train_e200_b10_lr0.0001_s1,eva_server/evaluation/twooutput/0707_twooutputs_second_edition
2,two-output Tversky Loss small Dataset,twooutput,0.5460439559847117,0.7675334894821048,0.6852922699145972,0.5779803010910749,965.3319060625553,0.525949386960268,78059.93153814621,0.0094467929780017,5000,final_20260703-201335_augmented_spot_patches_e200_b10_lr0.0001_s1,eva_server/evaluation/twooutput/twooutput
